npy_path,filename,label,augmentations
mel_balanced_dataset/train/ba804c44-8231-4b8c-b453-50eb9a5d5f25.npy,106_2b1_Pl_mc_LittC2SE,0_0,PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/3e109950-79cb-4582-a8a0-e2ed85a70ed5.npy,106_2b1_Pl_mc_LittC2SE,0_0,PS_-2+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/b0fa1b66-53ff-4b32-8068-a0c154a01ef2.npy,106_2b1_Pl_mc_LittC2SE,0_0,SNR_10dB+PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/7cb015ae-555b-4279-abb0-59a37656f19e.npy,106_2b1_Pl_mc_LittC2SE,0_0,SNR_10dB+PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/65202e40-c209-494c-a18b-637809958406.npy,106_2b1_Pl_mc_LittC2SE,0_0,SNR_10dB+TS_1.1+SpecAug
mel_balanced_dataset/train/ffc042f1-b0f7-4f8b-9690-dd8825230e7e.npy,106_2b1_Pl_mc_LittC2SE,0_0,SNR_10dB+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/e39f684a-7308-444b-9e02-bebaaaf5eb93.npy,106_2b1_Pl_mc_LittC2SE,0_0,PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/aafa0b0e-70e1-42d1-aa1e-a97a30fbc872.npy,106_2b1_Pl_mc_LittC2SE,0_0,PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/9a95c53c-ed5c-4aa9-b5cc-3c6d7e424be8.npy,106_2b1_Pl_mc_LittC2SE,0_0,TS_0.7+SpecAug
mel_balanced_dataset/train/6963c641-2e66-4e79-9640-aa8e1a19e767.npy,106_2b1_Pl_mc_LittC2SE,0_0,SNR_10dB+PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/9bb7df2c-1b5c-4997-b8f0-8b89b6bc2f9e.npy,106_2b1_Pl_mc_LittC2SE,0_0,TS_1.1+SpecAug
mel_balanced_dataset/train/6549d220-cd5b-4c69-bbc4-43a6765d3388.npy,106_2b1_Pl_mc_LittC2SE,1_0,none
mel_balanced_dataset/train/213d051b-33f2-479e-a4cc-755c75d237b3.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_0.7+SpecAug
mel_balanced_dataset/train/cd01ace9-f7fc-4fe2-86ba-668ae053b243.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/512c75c2-6a2c-463c-afa3-964f5d635927.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_1.1+SpecAug
mel_balanced_dataset/train/32151863-f270-4e69-9330-223534aa4fb9.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/adc9e392-fae9-42e5-8478-676f857d64e1.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/8b53d332-c64f-4844-97f6-bcdb502c51ff.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_0.9+SpecAug
mel_balanced_dataset/train/59473296-d68b-41bd-8e3e-c8004ef07158.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/04f43940-69d0-4842-b35c-71fa0aa58431.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/9bb78c9c-5cbe-41ef-85ee-d8567825d3a5.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_0.9+SpecAug
mel_balanced_dataset/train/5282612d-593d-48de-9cf1-f9b8fc2228d3.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_1.1+SpecAug
mel_balanced_dataset/train/0bb4a707-d8e9-4494-8d24-4473b6b5e52c.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/77551595-2933-438b-9911-05af3d72a864.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_0.7+SpecAug
mel_balanced_dataset/train/c66eef0f-a5a1-4dff-89f5-e8872401fb3c.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/625616b0-57b0-4f5e-8219-02921d354d8d.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/97d87bda-9c6b-4c4b-8314-bcfb0af67074.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/25f79504-8bc6-4ea2-ac86-be33bcc136de.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/c8cdd447-519f-456d-b45f-528a8ca9d7e6.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_0.9+SpecAug
mel_balanced_dataset/train/49f43ec7-cee7-40d2-b846-2f5e1d08dad2.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/6311335b-799f-479e-9db5-28ff962f76fc.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/c0c9fbc2-f539-4280-9ef9-6c9013cda76e.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/0dbb015f-4e36-47a7-9e90-7843e947138a.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_0.9+SpecAug
mel_balanced_dataset/train/ac76a5c1-12e2-4424-abfa-98774aeb1c7b.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/1b05c455-cb4f-4491-82e4-4d1fbb81d1d2.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/02d1009b-e262-49e3-bb30-2b5db0cd7a2f.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/d29b08e9-bd6f-4f58-af30-130f3aa9c451.npy,106_2b1_Pl_mc_LittC2SE,1_0,none
mel_balanced_dataset/train/2dfacda0-d0c3-44a7-be15-603499fcf640.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/b1467739-d7d3-46df-91bb-87f57cb2ad30.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/17381d25-0e05-4d13-918e-cb8ed2f9eda3.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/9b65b80d-be72-480d-a258-a284bd3059d7.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_1.1+SpecAug
mel_balanced_dataset/train/408fc48d-7ec5-45dc-a6d7-dc336188ef42.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_0.9+SpecAug
mel_balanced_dataset/train/fb9e9466-604b-4822-92c2-94d96697e502.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_0.7+SpecAug
mel_balanced_dataset/train/41a36693-ac30-4cd3-9c82-165e3bab200f.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/9be0e8b8-5869-4b3e-aea8-2be8ed7825ed.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/f184cf8d-1764-45c8-91e2-f7e791b1aa29.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/da6812ec-539f-43e9-9032-33ccdc036c57.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/50a23094-dbfd-4039-b340-92a0c876fe4c.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_0.9+SpecAug
mel_balanced_dataset/train/700c7596-d737-4793-8e87-48bea2e702a6.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_0.9+SpecAug
mel_balanced_dataset/train/10c8ec9e-fb36-47d8-972e-b1e0f31f43cf.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_1.1+SpecAug
mel_balanced_dataset/train/70921279-6871-4851-a211-f39f6017cbe3.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/c7084366-a778-4f57-99d4-9fd0ddde9a81.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/b1390e7f-72cb-4bce-a862-92100049d3ee.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/ce58b7d5-f6e1-461f-859c-f58f4d7ec5b3.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_0.7+SpecAug
mel_balanced_dataset/train/7a26929f-4763-4363-a9fe-380ef3e9bb27.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/28ba43eb-4a87-410c-aae8-7749297d8a55.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/ff72cb0e-2b6e-44db-bdff-af53aac90b70.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_0.9+SpecAug
mel_balanced_dataset/train/3f14b483-cd89-495a-a523-6060a2266a50.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/68f99555-9e52-4bc7-bd07-d0400e627a04.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/3790af32-ca87-40ea-a5c2-cbe1e92dcfee.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/dec3d7a0-cf1b-4205-9bbd-aa7b53581634.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/c70de1e0-df05-4846-90cd-9a2acdc29a8f.npy,106_2b1_Pl_mc_LittC2SE,1_0,none
mel_balanced_dataset/train/5aa9b133-0217-452c-9bbf-d55fe35e35a0.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_0.9+SpecAug
mel_balanced_dataset/train/d4d6a722-f772-404b-b445-2fc8608155de.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/00df5401-1afd-4229-b532-c27819a696cd.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/e467b616-7bdc-4dec-a32d-178788cb61c9.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_1.1+SpecAug
mel_balanced_dataset/train/75dba561-72c1-4a96-9354-e8fa58e0d31c.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_0.7+SpecAug
mel_balanced_dataset/train/2fd49438-3cdc-4733-b2d6-d96c11c02def.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_0.7+SpecAug
mel_balanced_dataset/train/be40c52d-ff72-4548-9ab2-1193845450d6.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/f151fdd7-5b65-47bd-a93e-88f9ab945df7.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/dc7d8c5f-7d35-4e0e-ab74-89ca314ae980.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/3e535cc9-5109-4d83-b4f4-e8cd3a01a030.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_0.9+SpecAug
mel_balanced_dataset/train/bd5d9ef0-048a-4cd4-971a-36bb1e212921.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/aea69d18-8168-4c92-9857-4353ec8ba3ed.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/761e2168-884d-42a8-9017-6093025a9403.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_1.1+SpecAug
mel_balanced_dataset/train/bbab5b68-e1ef-460c-917e-9bf822914a7a.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/544931e8-f3df-47ba-b8c7-270ac3f23e41.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/294f7fba-2769-4379-9434-e344dde67023.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_0.9+SpecAug
mel_balanced_dataset/train/d602b41f-d8ae-46b9-b819-6711ba5e64d1.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_0.9+SpecAug
mel_balanced_dataset/train/42997b46-0a0d-4f35-a2f5-63b2674c8d19.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/33ab86ac-4bc7-43c8-871b-d03327e2c627.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/d033dd4c-b5f5-4a11-a51d-d4128ba977f8.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/1bd0d481-42da-4b95-af99-09f6aa759843.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/fe95f4fe-b88a-41ac-86b1-b603bbca0d4b.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/594a83d0-a081-43c2-a3ce-b56981b3e7c6.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/ef616c2b-5bb7-45de-81ab-e155d9b440ba.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/5a57b114-c61b-4a3e-ad82-d22c7cbe16be.npy,106_2b1_Pl_mc_LittC2SE,1_0,none
mel_balanced_dataset/train/385e63ee-e852-41ca-92f2-64d284ddd52c.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/36e32f90-c7cb-4eaa-bb39-7afbbefd5330.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_0.7+SpecAug
mel_balanced_dataset/train/c3dfae08-51eb-4a49-a124-46f123440cef.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_0.9+SpecAug
mel_balanced_dataset/train/3b279fd9-1248-42f9-a8a8-a331ee9aadaa.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/03e3f085-2b05-4670-a7d8-b93ea3f2aa93.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/3b44ce7e-ec67-487c-aa33-32b1e65eacd6.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/350e3a1f-4901-4f24-990e-12011692327d.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/da32153a-5843-4191-92fe-82f09bec3061.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_0.9+SpecAug
mel_balanced_dataset/train/2fb7ba41-a8fe-4708-8a45-ff469bf6e3bc.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/1773f3c4-6290-4519-8bdd-001b9dd9e318.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/2b72ea2b-bccb-42b1-be23-34b7914606e5.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/1e55f1d8-571e-438d-bf58-39e63f4c88d3.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/317a1c38-a169-4fab-878c-acba1784711e.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_0.9+SpecAug
mel_balanced_dataset/train/cfe40287-77c7-4e2b-8ade-99c5a14a61d7.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_0.7+SpecAug
mel_balanced_dataset/train/7f917781-c38c-4829-89f6-1704638aec93.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/df1bbf79-88bc-4b51-b247-eec6a24afbd5.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/ce1bb53b-1a80-408d-aad7-4dd0ea251e2a.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/d3f74275-7963-4dd6-a5af-193bc0fc2fae.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/4e460b49-aea5-4ece-a715-8bc384297f17.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_0.9+SpecAug
mel_balanced_dataset/train/911d8726-979b-4fc0-9667-95c1f35b0aea.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/f2159fdb-cbef-40e6-a912-b537e234361e.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_1.1+SpecAug
mel_balanced_dataset/train/bf60366e-2888-48fe-be51-2de5c9382be0.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_1.1+SpecAug
mel_balanced_dataset/train/e2b0fd6c-d248-497b-9940-1e9bc437d69b.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/5c36d6a9-c916-4c51-8a3f-e36dd8278139.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/810e2ce0-76c8-47b6-a8bf-e176ce87fb97.npy,106_2b1_Pl_mc_LittC2SE,1_0,none
mel_balanced_dataset/train/5ffd9d02-22d0-47b3-b730-860072ad5b1d.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_0.9+SpecAug
mel_balanced_dataset/train/b2a518e6-6fd3-4a38-a1d0-34cbdcb615c5.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/dc22b944-e8c8-4396-aa8a-f1d1e6d35e38.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_0.7+SpecAug
mel_balanced_dataset/train/14a1e4e9-ae75-43c9-a312-dbe80dac2fce.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_0.9+SpecAug
mel_balanced_dataset/train/9d636650-2083-4381-b3dd-00faf8e07e80.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/ac708920-a59d-4e0d-a911-68a3ad7007b6.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/f82525ce-b4a2-4d58-912e-f154e079e762.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_1.1+SpecAug
mel_balanced_dataset/train/a846fae5-5b6c-4a86-8e13-d2536c3568aa.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/b600aef9-3551-41ca-8bdf-e062335f4ce0.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/b8d76dda-18e8-44e6-93f7-653182aa9681.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_0.9+SpecAug
mel_balanced_dataset/train/a07a47ed-4589-4241-83f5-8f276740679a.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/ad07f351-4fa7-458e-a9fa-9df4c58251f5.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/793179de-7dfa-44d6-8403-7e2268bcfcaf.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/7f838748-bf27-484b-bc58-6658377f5e79.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_0.9+SpecAug
mel_balanced_dataset/train/a18d27e2-46ba-413d-895e-c5cb7d10c1a4.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/589e2dea-c5b5-4a12-b381-66d8931f9e47.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/572ce3f8-0adf-4609-a433-6f5a80b62eb3.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_0.7+SpecAug
mel_balanced_dataset/train/8a09441d-f390-4a4d-8e52-73755b20d04a.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_1.1+SpecAug
mel_balanced_dataset/train/5a79ca3b-4b53-413d-be14-51b13b084dd0.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/8074df96-2a8e-4b82-8e86-2526732a6e56.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/753fe6c2-8068-45fc-804d-e9fc67db5dc0.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/5ff0550d-1e61-4ca8-b566-fae00a269416.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/f8cdb986-9938-48f1-85b8-d01669a08011.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/a00b6022-da67-45e6-8255-00ea1c2284f6.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/6512cdbc-1147-489f-a75b-38a8afa25349.npy,106_2b1_Pl_mc_LittC2SE,1_0,none
mel_balanced_dataset/train/4abde6f4-8c27-43b6-9153-129f7c51a426.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/a801a242-e07a-48df-8d95-a060c252c7fd.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/37c4bf06-cbd5-4db0-b224-944a576f5077.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_1.1+SpecAug
mel_balanced_dataset/train/9b5b8532-c397-44fc-8b3f-ac4a6d69450c.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/b6f46493-8b14-4024-91fb-cffd6fe93920.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/8b0343e3-8a27-49f6-8795-989819cd821d.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/ba916447-dc48-4071-92eb-9fead82ddc79.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_0.9+SpecAug
mel_balanced_dataset/train/92a415ad-8ea3-4eab-95eb-b263e9b8e865.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_0.7+SpecAug
mel_balanced_dataset/train/8f4cf3f3-a8d5-4f3e-a784-a8b629cc6365.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/05e3cfe5-6237-410e-9d67-2cf6c7ea3329.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/72d6a046-6d59-46ba-89b4-f9cc84c0d788.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_1+TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/a4da68b9-ab43-4482-a4f6-7673c9851b2f.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_1.0_skipped+SpecAug
mel_balanced_dataset/train/fa3b3c3a-521c-4b5b-93ad-7ad101229425.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_0.7+SpecAug
mel_balanced_dataset/train/6a47d7f1-f2e9-4647-99bc-2e03172fabe4.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/c386f807-2314-49f6-a9bd-5957598bbf4c.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+PS_1+TS_1.1+SpecAug
mel_balanced_dataset/train/ce58a31d-76a6-4288-99b6-7690b86e5630.npy,106_2b1_Pl_mc_LittC2SE,1_0,TS_0.9+SpecAug
mel_balanced_dataset/train/5d873576-e42b-4921-9c85-921d673db192.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_0.7+SpecAug
mel_balanced_dataset/train/9a91ee28-7b96-484a-b38c-82d40601d789.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_0.7+SpecAug
mel_balanced_dataset/train/9fab7aa3-988e-44b6-9935-d6cbf7cf142a.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_0.9+SpecAug
mel_balanced_dataset/train/5d55c9a7-7b47-4708-8ef0-df666775c92c.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_0.9+SpecAug
mel_balanced_dataset/train/95334445-b5a8-4a9c-8405-35ce0f4a6ea0.npy,106_2b1_Pl_mc_LittC2SE,1_0,PS_-2+TS_1.1+SpecAug
mel_balanced_dataset/train/3d1b41cb-c8a0-4f89-998f-54055a06963d.npy,106_2b1_Pl_mc_LittC2SE,1_0,SNR_10dB+TS_1.1+SpecAug
